time,lat,lon,depth_km,mag,FI_S,label
2015-08-16 03:49:50.760000+00:00,56.06086,160.619515,-1.31,1.16,-100.0,1
2015-08-16 03:51:00.020000+00:00,55.827515,160.377588,0.65,0.52,-100.0,1
2015-08-16 04:17:45.850000+00:00,56.057869,160.475651,27.72,1.36,-0.737,1
2015-08-16 04:22:09.210000+00:00,55.695919,160.393506,10.98,0.69,-0.181,1
2015-08-16 05:23:20.810000+00:00,56.06604,160.627018,-1.47,0.59,-100.0,1
2015-08-16 05:26:33.110000+00:00,56.043575,160.596322,27.2,1.36,-0.778,1
2015-08-16 06:24:58.090000+00:00,56.054928,160.612533,31.08,1.8,-0.774,1
2015-08-16 06:28:03.270000+00:00,55.693441,160.414404,12.08,0.78,-0.137,1
2015-08-16 06:31:22.650000+00:00,56.133333,160.454362,3.72,0.73,-0.971,1
2015-08-16 07:29:18.130000+00:00,56.053894,160.618001,31.96,1.66,-0.686,1
2015-08-16 07:45:03.720000+00:00,56.121216,160.450651,-0.98,0.85,-100.0,1
2015-08-16 07:50:23.370000+00:00,56.06449,160.627458,-0.89,0.55,-100.0,1
2015-08-16 08:16:47.430000+00:00,56.062687,160.62111,-1.35,0.57,-100.0,1
2015-08-16 08:40:55.880000+00:00,56.045475,160.604248,29.71,1.66,-0.716,1
2015-08-16 08:53:30.550000+00:00,55.706449,160.419352,16.05,1.0,-0.194,1
2015-08-16 10:00:12.250000+00:00,56.05096,160.602816,29.72,1.58,-0.689,1
2015-08-16 10:08:34.700000+00:00,55.826664,160.381543,-0.7,0.85,-0.26,1
2015-08-16 10:59:44.810000+00:00,56.063094,160.620443,-1.36,0.73,-100.0,1
2015-08-16 11:27:37.490000+00:00,56.051957,160.60166,30.23,1.79,-0.725,1
2015-08-16 12:14:57.350000+00:00,56.056925,160.593978,29.35,1.31,-0.665,1
2015-08-16 12:26:03.770000+00:00,56.052559,160.518424,26.45,0.95,-0.518,1
2015-08-16 12:38:59.280000+00:00,55.85518,160.354541,14.31,0.05,-100.0,1
2015-08-16 12:44:49.750000+00:00,55.820858,160.41377,12.17,0.57,-0.459,1
2015-08-16 13:31:52.790000+00:00,56.050208,160.604411,30.49,1.68,-0.656,1
2015-08-16 13:35:58.180000+00:00,55.705619,160.439746,9.45,0.93,-0.196,1
2015-08-16 14:42:38.860000+00:00,56.057552,160.612451,32.2,1.71,-0.732,1
2015-08-16 15:57:07.420000+00:00,56.050326,160.604818,30.64,1.47,-0.6,1
2015-08-16 16:20:44.590000+00:00,56.067513,160.772021,20.58,0.57,-100.0,1
2015-08-16 17:29:23.280000+00:00,56.04893,160.600391,30.16,1.9,-0.844,1
2015-08-16 18:13:36.760000+00:00,56.143009,160.480257,7.07,0.67,-0.702,1
2015-08-16 18:38:08.560000+00:00,56.05564,160.611019,31.64,1.74,-0.82,1
2015-08-16 19:56:45.800000+00:00,56.043876,160.601839,28.4,1.38,-0.617,1
2015-08-16 20:34:17.360000+00:00,56.123743,160.45083,0.28,0.68,-0.736,1
2015-08-16 20:58:34.620000+00:00,56.070117,160.618392,4.85,1.31,-0.558,1
2015-08-16 21:01:45.200000+00:00,56.144014,160.353646,-1.13,0.92,-0.456,1
2015-08-16 21:34:15.360000+00:00,56.058431,160.617122,31.32,1.07,-100.0,1
2015-08-16 22:25:00.400000+00:00,56.059094,160.62207,32.54,1.72,-0.631,1
2015-08-16 23:36:43.080000+00:00,56.048962,160.603646,30.3,1.28,-0.547,1
2015-08-17 00:46:02.740000+00:00,55.674833,160.55918,8.62,1.15,-0.002,1
2015-08-17 00:59:20.940000+00:00,56.048568,160.599137,30.29,1.83,-0.589,1
2015-08-17 02:18:42.650000+00:00,56.064506,160.594531,34.27,1.44,-0.671,1
2015-08-17 04:10:22.980000+00:00,56.077816,160.611882,34.08,1.07,-100.0,1
2015-08-17 04:31:51.130000+00:00,56.049141,160.610026,30.72,1.84,-0.685,1
2015-08-17 05:42:28.120000+00:00,56.04856,160.602051,30.59,1.42,-0.562,1
2015-08-17 07:00:38.810000+00:00,56.047384,160.606576,29.2,1.41,-0.691,1
2015-08-17 07:05:50.580000+00:00,56.145288,160.875423,25.46,1.27,-0.108,1
2015-08-17 07:53:45.640000+00:00,55.536137,160.074626,33.6,0.99,-100.0,1
2015-08-17 08:23:21.940000+00:00,56.055941,160.604818,33.27,1.12,-0.578,1
2015-08-17 08:38:21.410000+00:00,55.64506,160.411751,10.67,0.69,0.005,1
2015-08-17 09:14:06.470000+00:00,56.090686,160.587305,28.63,1.01,-100.0,1
2015-08-17 09:32:47.020000+00:00,56.060763,160.614827,34.45,1.86,-0.758,1
2015-08-17 10:44:07.560000+00:00,56.061605,160.617301,35.3,1.79,-0.764,1
2015-08-17 11:10:30.850000+00:00,56.16261,160.570524,-2.69,0.5,-100.0,1
2015-08-17 11:47:02.200000+00:00,56.050033,160.610482,31.08,1.42,-0.632,1
2015-08-17 12:56:38.340000+00:00,56.053308,160.600846,29.76,1.03,-0.843,1
2015-08-17 12:57:41.470000+00:00,56.129159,160.968652,-1.26,1.54,-0.034,1
2015-08-17 13:23:51.020000+00:00,56.054708,160.614209,31.5,1.43,-0.665,1
2015-08-17 14:24:26.350000+00:00,55.534033,160.281266,15.51,1.19,-0.359,1
2015-08-17 14:51:43.470000+00:00,56.051335,160.610026,31.42,1.92,-0.761,1
2015-08-17 16:13:41.310000+00:00,56.06276,160.632161,-1.62,0.13,-100.0,1
2015-08-17 16:35:26.140000+00:00,56.057503,160.61416,33.23,1.7,-0.809,1
2015-08-17 17:05:52.760000+00:00,55.821338,160.527539,14.09,0.51,-0.33,1
2015-08-17 17:54:41.360000+00:00,56.042883,160.590413,27.9,1.38,-0.667,1
2015-08-17 17:57:02.240000+00:00,56.145947,160.351693,-0.27,0.38,-0.502,1
2015-08-17 18:56:55.480000+00:00,55.7915,160.331396,1.21,0.16,-0.663,1
2015-08-17 19:09:40.060000+00:00,56.048678,160.605452,30.16,1.18,-0.778,1
2015-08-17 20:31:24.600000+00:00,56.045292,160.607796,29.13,1.73,-0.779,1
2015-08-17 20:31:28.800000+00:00,56.142171,160.47264,13.7,1.61,-0.779,1
2015-08-17 20:51:52.140000+00:00,56.226514,160.842969,24.23,1.22,0.107,1
2015-08-17 21:26:32.200000+00:00,56.052865,160.604818,30.54,0.89,-0.776,1
2015-08-17 22:07:59.480000+00:00,56.135335,160.446126,8.86,0.56,-100.0,1
2015-08-17 22:15:43.080000+00:00,56.063403,160.605452,33.5,1.71,-0.636,1
2015-08-17 22:19:47.560000+00:00,55.689172,160.40625,14.2,0.83,-0.1,1
2015-08-17 23:24:44.840000+00:00,55.977344,160.053841,22.18,1.18,-100.0,1
2015-08-17 23:49:30.240000+00:00,55.71901,160.452995,15.4,0.59,-0.384,1
2015-08-17 23:50:40.680000+00:00,55.611515,160.475081,22.09,0.81,-100.0,1
2015-08-18 00:11:26.030000+00:00,56.059253,160.60498,32.66,1.3,-0.681,2
2015-08-18 02:10:03.320000+00:00,56.054374,160.58807,27.5,1.75,-0.602,2
2015-08-18 02:46:09.160000+00:00,56.123092,160.716878,24.45,1.8,-0.037,2
2015-08-18 04:06:45+00:00,56.055237,160.604867,30.88,1.45,-0.678,2
2015-08-18 05:19:27.500000+00:00,56.060624,160.607227,31.9,0.97,-100.0,2
2015-08-18 05:40:55.180000+00:00,56.05649,160.617008,34.13,1.43,-0.748,2
2015-08-18 06:04:21.690000+00:00,56.12793,160.437712,0.79,0.67,-0.686,2
2015-08-18 06:46:14.650000+00:00,56.063452,160.611035,36.16,1.1,-0.667,2
2015-08-18 07:43:08.650000+00:00,56.049772,160.598503,30.2,1.85,-0.756,2
2015-08-18 07:54:06.620000+00:00,56.144897,160.412451,9.44,0.68,-100.0,2
2015-08-18 08:35:23.970000+00:00,56.128589,160.458301,8.06,0.53,-100.0,2
2015-08-18 08:56:15.700000+00:00,56.055107,160.609977,31.37,1.4,-0.561,2
2015-08-18 10:56:23.300000+00:00,56.145964,160.422412,4.86,0.74,-100.0,2
2015-08-18 11:03:06.570000+00:00,56.051314,160.603613,29.89,1.23,-100.0,2
2015-08-18 11:18:03.960000+00:00,56.053422,160.602002,31.73,1.61,-0.71,2
2015-08-18 11:42:01.830000+00:00,56.089046,160.61901,38.37,1.28,-100.0,2
2015-08-18 12:46:35.800000+00:00,56.058895,160.498096,9.7,0.73,-100.0,2
2015-08-18 12:50:09.820000+00:00,56.063074,160.543717,28.14,1.01,-100.0,2
2015-08-18 13:34:57.090000+00:00,56.050899,160.602035,30.4,1.84,-0.761,2
2015-08-18 14:08:52.200000+00:00,56.07924,160.585628,24.1,0.79,-100.0,2
2015-08-18 14:56:45.180000+00:00,56.051005,160.602913,30.44,1.46,-0.79,2
2015-08-18 16:27:39.690000+00:00,56.054049,160.60459,31.32,1.48,-0.83,2
2015-08-18 17:17:40.040000+00:00,55.728861,160.268783,16.94,0.45,-0.76,2
2015-08-18 17:43:53.720000+00:00,56.043856,160.603402,28.67,1.81,-0.774,2
2015-08-18 18:55:05.380000+00:00,56.111483,160.477523,9.23,1.44,-0.481,2
2015-08-18 20:17:57.920000+00:00,56.055363,160.602604,31.73,1.71,-0.757,2
2015-08-18 20:50:59.680000+00:00,55.82277,160.378825,-0.25,0.98,-0.407,2
2015-08-18 20:58:56.840000+00:00,55.564319,160.072949,35.63,1.14,-100.0,2
2015-08-18 21:29:08.480000+00:00,56.05238,160.598145,28.98,1.36,-0.732,2
2015-08-18 22:28:37.920000+00:00,56.052458,160.603923,29.63,1.6,-0.555,2
2015-08-18 23:14:02.920000+00:00,56.227413,160.837744,24.14,1.28,-0.103,2
2015-08-19 00:15:15.980000+00:00,56.121908,160.449642,6.27,0.91,-0.574,2
2015-08-19 00:26:06.650000+00:00,56.051111,160.608285,31.04,1.72,-0.779,2
2015-08-19 00:27:27.050000+00:00,56.107109,160.455924,-0.28,0.94,-0.428,2
2015-08-19 02:06:56.580000+00:00,56.060164,160.607292,32.19,1.67,-0.692,2
2015-08-19 03:12:23.730000+00:00,56.06241,160.608138,33.16,1.5,-0.605,2
2015-08-19 04:39:26.170000+00:00,55.835767,160.489535,0.6,0.97,-0.161,2
2015-08-19 04:46:53.770000+00:00,56.050102,160.607292,30.31,1.96,-0.826,2
2015-08-19 06:06:16.310000+00:00,55.709554,160.408626,15.25,1.35,-0.171,2
2015-08-19 06:37:17.880000+00:00,56.049609,160.607161,30.74,1.64,-0.867,2
2015-08-19 08:12:44.660000+00:00,56.051444,160.60835,30.51,1.77,-0.709,2
2015-08-19 09:30:06.350000+00:00,56.055457,160.623893,32.21,1.11,-100.0,2
2015-08-19 10:02:53.750000+00:00,56.051933,160.609831,31.35,1.85,-0.747,2
2015-08-19 11:19:48.890000+00:00,56.056868,160.606348,32.21,1.58,-0.775,2
2015-08-19 11:57:23.950000+00:00,55.832422,160.369303,9.31,0.28,-0.121,2
2015-08-19 12:20:40.320000+00:00,56.046175,160.599023,28.24,1.09,-0.661,2
2015-08-19 13:05:37.210000+00:00,56.04788,160.602881,29.61,1.84,-0.86,2
2015-08-19 13:13:34.270000+00:00,56.113363,160.457487,10.62,0.48,-100.0,2
2015-08-19 13:44:13.430000+00:00,56.055762,160.600179,31.34,0.98,-0.791,2
2015-08-19 13:48:25.060000+00:00,55.827014,160.375195,-0.69,0.53,-0.288,2
2015-08-19 14:09:14.820000+00:00,55.738806,160.440283,15.79,0.81,-100.0,2
2015-08-19 14:13:54.660000+00:00,56.121989,160.459408,4.97,0.37,-0.732,2
2015-08-19 14:16:17.940000+00:00,56.048796,160.606055,29.96,1.77,-0.791,2
2015-08-19 14:19:28.750000+00:00,56.137528,160.441634,5.47,0.36,-100.0,2
2015-08-19 14:36:35.070000+00:00,56.064478,160.621842,17.09,0.83,-0.671,2
2015-08-19 15:10:06.160000+00:00,56.049967,160.604248,29.17,0.96,-0.62,2
2015-08-19 15:35:07.690000+00:00,56.048633,160.607145,30.38,1.66,-0.819,2
2015-08-19 15:52:04.200000+00:00,56.12618,160.441406,0.95,0.86,-0.86,2
2015-08-19 16:28:23.200000+00:00,55.887362,160.359408,10.1,0.26,-100.0,2
2015-08-19 16:33:59.880000+00:00,56.195626,160.957666,25.71,1.15,-0.009,2
2015-08-19 16:36:05.820000+00:00,55.743461,160.48265,11.77,0.36,-100.0,2
2015-08-19 16:43:35.510000+00:00,56.053703,160.613102,31.73,1.67,-0.791,2
2015-08-19 17:21:22.560000+00:00,56.052515,160.604834,30.95,0.82,-0.697,2
2015-08-19 17:48:38.680000+00:00,56.047762,160.608626,29.15,1.58,-0.793,2
2015-08-19 17:57:10.360000+00:00,56.127051,160.450033,7.69,0.44,-0.69,2
2015-08-19 18:02:34.960000+00:00,55.725102,160.511914,10.48,0.43,-100.0,2
2015-08-19 18:17:40.480000+00:00,55.816138,160.503304,5.01,0.37,-0.168,2
2015-08-19 18:39:43.080000+00:00,56.050264,160.599821,30.52,1.47,-0.722,2
2015-08-19 18:39:48.040000+00:00,56.11908,160.462305,8.82,1.1,-0.722,2
2015-08-19 19:02:01+00:00,55.721847,160.477832,10.9,0.57,-0.303,2
2015-08-19 19:08:46.740000+00:00,56.053967,160.607161,32.92,0.76,-100.0,2
2015-08-19 19:13:14.900000+00:00,55.841581,160.49987,5.37,0.75,-0.175,2
2015-08-19 19:38:49.060000+00:00,55.851538,160.470557,2.01,0.08,-100.0,2
2015-08-19 19:40:46.380000+00:00,56.04965,160.603369,29.49,1.64,-0.722,2
2015-08-19 20:42:17.460000+00:00,55.748568,160.33584,39.14,1.82,-0.798,2
2015-08-19 21:43:08.920000+00:00,56.123816,160.453304,0.14,1.01,-100.0,2
2015-08-19 22:12:23+00:00,56.056506,160.60874,31.91,1.73,-0.841,2
2015-08-19 22:54:23.200000+00:00,56.134115,160.45293,5.57,0.47,-100.0,2
2015-08-19 23:38:29.720000+00:00,56.055497,160.599023,32.38,1.69,-0.605,2
2015-08-20 00:42:48.630000+00:00,56.048267,160.599382,29.25,1.28,-0.74,2
2015-08-20 01:25:35.410000+00:00,56.055754,160.610498,32.16,1.12,-100.0,2
2015-08-20 01:48:34.380000+00:00,56.054924,160.61416,32.37,1.75,-0.753,2
2015-08-20 02:48:08.600000+00:00,56.051904,160.608317,31.18,1.76,-0.819,2
2015-08-20 03:14:38.980000+00:00,55.825061,160.37762,0.3,0.48,-0.429,2
2015-08-20 04:05:24.920000+00:00,56.0533,160.609945,30.78,1.76,-0.85,2
2015-08-20 04:08:46.250000+00:00,55.518347,160.287093,14.28,1.54,-0.032,2
2015-08-20 05:38:57.620000+00:00,56.052344,160.603467,32.75,1.52,-0.727,2
2015-08-20 06:19:09.060000+00:00,56.0481,160.601481,28.79,0.84,-0.639,2
2015-08-20 06:30:45.840000+00:00,55.903784,160.838493,13.11,1.45,-0.106,2
2015-08-20 06:43:26.620000+00:00,56.048405,160.60485,30.67,1.45,-0.605,2
2015-08-20 07:40:33.280000+00:00,56.05507,160.608138,31.4,1.47,-0.733,2
2015-08-20 08:53:27.250000+00:00,56.050509,160.621436,-1.85,1.67,-0.677,2
2015-08-20 09:47:02.290000+00:00,56.048425,160.602783,28.78,1.16,-100.0,2
2015-08-20 10:09:57.710000+00:00,56.05343,160.603841,30.88,1.76,-0.889,2
2015-08-20 10:55:27.950000+00:00,56.174605,160.458089,5.95,0.59,-100.0,2
2015-08-20 11:00:12.410000+00:00,55.728446,160.481071,0.72,1.27,-0.096,2
2015-08-20 11:10:11.410000+00:00,55.522868,160.078353,37.4,1.68,-100.0,2
2015-08-20 11:13:29.070000+00:00,56.045695,160.600944,28.7,1.6,-0.749,2
2015-08-20 11:13:46.900000+00:00,56.050781,160.60153,28.48,1.73,-0.8,2
2015-08-20 11:28:51.530000+00:00,56.127592,160.44821,6.46,1.05,-0.701,2
2015-08-20 12:03:46+00:00,56.06698,160.639225,-0.09,0.74,-100.0,2
2015-08-20 12:23:54.350000+00:00,56.048576,160.603825,29.94,1.7,-0.767,2
2015-08-20 13:16:32.030000+00:00,56.126143,160.692432,5.68,1.0,-100.0,2
2015-08-20 13:22:17.690000+00:00,56.05529,160.605794,31.64,1.33,-0.62,2
2015-08-20 13:46:22.060000+00:00,56.148844,160.872119,25.41,1.15,-0.137,2
2015-08-20 14:24:31.330000+00:00,56.051408,160.601807,31.17,1.71,-0.855,2
2015-08-20 14:54:03.230000+00:00,56.047139,160.605339,29.85,1.13,-0.767,2
2015-08-20 15:29:53.100000+00:00,56.054374,160.621533,3.88,1.79,-0.944,2
2015-08-20 16:04:34.200000+00:00,56.068656,160.617643,-1.13,0.71,-100.0,2
2015-08-20 16:16:29.780000+00:00,56.172445,160.576742,-0.04,0.63,-100.0,2
2015-08-20 16:24:42.990000+00:00,56.046838,160.606136,30.29,1.12,-0.786,2
2015-08-20 16:48:37.750000+00:00,56.051701,160.591764,30.15,0.85,-100.0,2
2015-08-20 16:50:06.610000+00:00,56.052738,160.605225,30.85,1.78,-0.922,2
2015-08-20 17:05:18.460000+00:00,56.139343,160.459701,7.15,0.63,-100.0,2
2015-08-20 17:38:07.480000+00:00,56.048071,160.601514,29.66,1.37,-0.687,2
2015-08-20 17:55:06.060000+00:00,56.128357,160.459619,8.38,0.37,-0.531,2
2015-08-20 18:36:29.520000+00:00,56.050301,160.601921,30.57,1.67,-0.775,2
2015-08-20 18:36:48.680000+00:00,56.043921,160.596582,26.81,1.79,-0.747,2
2015-08-20 19:39:30.960000+00:00,55.838741,160.386654,12.02,0.22,-0.343,2
2015-08-20 19:51:59.400000+00:00,55.835921,160.384001,15.88,0.42,-100.0,2
2015-08-20 19:54:17.140000+00:00,55.855636,160.366113,-1.37,0.45,-100.0,2
2015-08-20 20:02:16.460000+00:00,56.057194,160.612093,33.51,1.76,-0.741,2
2015-08-20 21:13:11.120000+00:00,56.047127,160.602539,29.24,1.61,-0.845,2
2015-08-20 21:20:01.080000+00:00,55.827344,160.382324,-0.31,0.76,-0.324,2
2015-08-20 21:26:54.240000+00:00,56.092928,160.517334,10.77,0.24,-100.0,2
2015-08-20 21:34:03.400000+00:00,56.042546,160.597624,27.31,0.87,-0.803,2
2015-08-20 22:17:25.560000+00:00,56.051819,160.607113,30.07,1.65,-0.886,2
2015-08-20 23:18:36.040000+00:00,56.053861,160.611556,31.23,1.81,-0.95,2
2015-08-20 23:49:41.760000+00:00,56.051998,160.607096,30.73,1.69,-0.887,2
2015-08-20 23:55:31.740000+00:00,56.127824,160.44707,5.73,0.59,-0.796,2
2015-08-21 00:39:08.290000+00:00,56.045809,160.605957,29.57,1.77,-0.916,1
2015-08-21 00:39:23.800000+00:00,56.057027,160.610856,32.47,1.89,-0.873,1
2015-08-21 01:00:46.730000+00:00,56.04659,160.600456,27.97,1.8,-0.958,1
2015-08-21 01:11:36.650000+00:00,55.725684,160.442139,11.42,1.01,-0.163,1
2015-08-21 01:38:44.050000+00:00,55.739693,160.443831,10.93,1.04,-0.233,1
2015-08-21 01:50:59.120000+00:00,56.051794,160.605387,30.81,1.78,-0.904,1
2015-08-21 02:01:02.570000+00:00,56.161381,160.882845,24.67,1.46,-100.0,1
2015-08-21 02:36:28.770000+00:00,56.055046,160.609961,32.26,1.88,-1.014,1
2015-08-21 02:42:27.440000+00:00,56.064119,160.610628,34.86,1.23,-0.772,1
2015-08-21 02:46:56.470000+00:00,55.835095,160.396859,14.09,0.18,-100.0,1
2015-08-21 02:47:40.130000+00:00,56.080204,160.349463,5.75,0.29,-100.0,1
2015-08-21 03:04:11.410000+00:00,56.052738,160.605892,31.29,1.75,-0.884,1
2015-08-21 03:06:05.190000+00:00,56.054985,160.6021,30.14,0.88,-100.0,1
2015-08-21 03:17:25.550000+00:00,55.829496,160.383105,-0.19,0.69,-0.134,1
2015-08-21 03:23:02.390000+00:00,56.053678,160.532064,29.91,1.29,-100.0,1
2015-08-21 03:45:47.160000+00:00,56.056563,160.618473,3.91,1.8,-0.874,1
2015-08-21 04:06:11.020000+00:00,56.052686,160.607959,30.83,1.74,-0.852,1
2015-08-21 04:14:56.760000+00:00,56.048706,160.604215,29.23,1.24,-0.744,1
2015-08-21 04:18:42.820000+00:00,56.114494,160.441781,1.27,0.42,-100.0,1
2015-08-21 04:31:02.090000+00:00,56.052091,160.614469,31.43,1.71,-0.688,1
2015-08-21 04:58:55.800000+00:00,56.053918,160.609017,31.45,1.73,-0.815,1
2015-08-21 05:12:43.790000+00:00,56.023771,160.703792,13.47,1.25,-0.321,1
2015-08-21 05:20:53.020000+00:00,56.051839,160.60835,30.69,1.71,-0.869,1
2015-08-21 05:43:22.750000+00:00,56.051664,160.607943,30.43,1.75,-0.914,1
2015-08-21 05:43:29.310000+00:00,56.126123,160.591895,4.86,1.59,-100.0,1
2015-08-21 06:06:54.870000+00:00,56.051554,160.606022,30.11,1.61,-0.757,1
2015-08-21 06:18:50.920000+00:00,56.05092,160.600505,29.44,1.1,-100.0,1
2015-08-21 06:30:12.870000+00:00,56.096558,160.518766,31.05,0.79,-100.0,1
2015-08-21 06:35:46.940000+00:00,56.050659,160.60835,30.48,1.79,-0.864,1
2015-08-21 06:46:57.930000+00:00,56.052226,160.617985,29.97,1.36,-100.0,1
2015-08-21 07:08:12.390000+00:00,56.092289,160.569434,20.05,1.37,-100.0,1
2015-08-21 07:11:41.170000+00:00,55.964111,160.578467,2.99,0.96,-100.0,1
2015-08-21 07:20:11.580000+00:00,56.056502,160.612386,32.01,1.78,-0.857,1
2015-08-21 07:21:14.600000+00:00,55.708362,160.457259,11.26,0.8,-100.0,1
2015-08-21 08:02:25.570000+00:00,55.679891,160.377067,15.46,0.9,-0.224,1
2015-08-21 08:03:19.150000+00:00,56.119816,160.452262,-0.16,1.1,-0.675,1
2015-08-21 08:04:06.240000+00:00,55.822095,160.544515,10.18,1.02,-0.098,1
2015-08-21 08:14:27.420000+00:00,56.050631,160.60651,30.42,1.7,-0.755,1
2015-08-21 08:21:24.830000+00:00,55.880986,160.37054,6.73,0.56,-0.665,1
2015-08-21 08:39:24.910000+00:00,56.051506,160.605013,30.66,1.46,-0.652,1
2015-08-21 08:46:14.050000+00:00,56.141142,160.874154,27.83,1.1,-100.0,1
2015-08-21 08:57:57.720000+00:00,56.056551,160.607454,33.5,1.67,-0.815,1
2015-08-21 09:26:43.280000+00:00,56.044324,160.602995,28.18,1.74,-0.969,1
2015-08-21 09:51:11.030000+00:00,56.051286,160.619727,39.01,1.14,-100.0,1
2015-08-21 09:59:59.180000+00:00,56.050614,160.602799,30.14,1.67,-0.895,1
2015-08-21 10:17:10.630000+00:00,56.051855,160.607015,30.73,1.71,-0.865,1
2015-08-21 10:24:22+00:00,56.066353,160.631478,-0.0,0.36,-100.0,1
2015-08-21 10:31:43.530000+00:00,56.05109,160.606722,32.45,1.52,-0.874,1
2015-08-21 10:46:17.180000+00:00,56.052352,160.600846,30.45,1.13,-100.0,1
2015-08-21 10:53:53.760000+00:00,56.054757,160.616911,32.53,1.49,-0.684,1
2015-08-21 10:56:36.190000+00:00,56.127913,160.45223,7.85,0.85,-100.0,1
2015-08-21 11:11:44.220000+00:00,56.052649,160.606689,30.47,1.56,-0.913,1
2015-08-21 11:31:36.110000+00:00,56.052165,160.60695,30.49,1.69,-0.86,1
2015-08-21 11:49:04.570000+00:00,56.052376,160.609521,31.28,1.58,-0.826,1
2015-08-21 11:59:28.900000+00:00,56.141085,160.444873,-0.27,0.9,-100.0,1
2015-08-21 12:11:25.710000+00:00,56.047355,160.58693,29.52,0.97,-100.0,1
2015-08-21 12:20:19.580000+00:00,56.052091,160.605648,30.68,1.71,-0.881,1
2015-08-21 12:25:09.410000+00:00,56.068107,160.630078,-1.16,0.66,-100.0,1
2015-08-21 12:26:37.890000+00:00,56.057349,160.601742,33.69,1.24,-100.0,1
2015-08-21 12:27:44.380000+00:00,56.051066,160.601172,30.0,1.23,-0.771,1
2015-08-21 12:29:38.880000+00:00,56.051575,160.598519,30.18,1.3,-0.774,1
2015-08-21 12:35:59.170000+00:00,56.046558,160.599821,29.71,1.38,-0.749,1
2015-08-21 12:37:43.700000+00:00,56.048853,160.605176,29.76,1.12,-0.723,1
2015-08-21 12:46:26.530000+00:00,56.148238,160.352165,3.6,0.53,-100.0,1
2015-08-21 12:47:35.440000+00:00,56.052458,160.615479,34.36,1.56,-0.742,1
2015-08-21 13:02:30.420000+00:00,56.048877,160.60599,30.66,1.38,-0.792,1
2015-08-21 13:12:54.230000+00:00,56.052437,160.611572,31.16,1.39,-0.702,1
2015-08-21 13:27:45.650000+00:00,56.050081,160.607243,30.16,1.41,-0.798,1
2015-08-21 13:47:21.560000+00:00,56.047693,160.605924,29.61,1.47,-0.797,1
2015-08-21 14:04:35.290000+00:00,56.057052,160.606022,32.84,1.39,-0.758,1
2015-08-21 14:11:43.100000+00:00,56.055245,160.610596,30.61,1.46,-0.777,1
2015-08-21 14:21:11.380000+00:00,56.042969,160.600716,28.18,1.25,-0.786,1
2015-08-21 14:30:13.450000+00:00,56.047457,160.597982,30.83,1.54,-0.682,1
2015-08-21 14:39:18.190000+00:00,56.055823,160.604753,32.1,1.59,-0.844,1
2015-08-21 14:52:18.430000+00:00,56.050968,160.607568,30.73,1.51,-0.755,1
2015-08-21 14:53:42.950000+00:00,56.051705,160.603548,30.6,1.22,-100.0,1
2015-08-21 15:02:35.290000+00:00,55.54325,160.340837,8.48,0.3,-100.0,1
2015-08-21 15:04:05.530000+00:00,56.038359,160.587451,24.47,1.5,-0.92,1
2015-08-21 15:07:27.480000+00:00,56.065706,160.627848,-1.3,0.54,-100.0,1
2015-08-21 15:11:54.980000+00:00,56.048079,160.60957,30.22,1.36,-0.839,1
2015-08-21 15:12:00.310000+00:00,56.05186,160.598568,26.57,1.29,-100.0,1
2015-08-21 15:15:36.140000+00:00,56.054651,160.619759,35.07,0.89,-100.0,1
2015-08-21 15:19:57.270000+00:00,56.048063,160.609326,30.48,1.45,-0.839,1
2015-08-21 15:23:54.550000+00:00,56.052193,160.600212,30.11,1.35,-0.896,1
2015-08-21 15:26:26.700000+00:00,56.246855,160.341976,-1.8,0.49,-100.0,1
2015-08-21 15:28:22.500000+00:00,56.052047,160.602441,29.42,1.42,-0.758,1
2015-08-21 15:30:05.220000+00:00,56.056779,160.605794,34.53,0.84,-100.0,1
2015-08-21 15:32:13.620000+00:00,56.134578,160.415267,5.54,0.45,-100.0,1
2015-08-21 15:34:53.460000+00:00,56.053255,160.604997,31.23,1.24,-100.0,1
2015-08-21 15:40:03.710000+00:00,56.057389,160.621517,4.37,1.45,-0.817,1
2015-08-21 15:41:42.080000+00:00,56.050928,160.612191,-1.73,1.04,-0.719,1
2015-08-21 15:53:18.500000+00:00,56.056555,160.62863,33.99,1.13,-0.564,1
2015-08-21 15:55:31.520000+00:00,56.045589,160.619303,30.28,1.52,-0.939,1
2015-08-21 15:55:34.890000+00:00,56.027181,160.564551,24.48,1.25,-0.939,1
2015-08-21 15:57:57.740000+00:00,56.050911,160.599902,29.62,1.12,-100.0,1
2015-08-21 16:01:28.980000+00:00,56.053056,160.595964,30.05,1.14,-0.675,1
2015-08-21 16:07:06.010000+00:00,56.053719,160.600391,29.12,0.96,-100.0,1
2015-08-21 16:09:57.300000+00:00,56.047209,160.600602,27.92,1.19,-0.789,1
2015-08-21 16:14:35.630000+00:00,55.71158,160.440999,10.67,1.27,-0.214,1
2015-08-21 16:21:16.430000+00:00,56.04578,160.595215,28.99,1.12,-0.728,1
